job_id,model_name,seed_id,sample_id,original_iptm,original_ptm,actifptm,iptm,ptm,confidence_score,original_confidence_score,ranking_score,original_ranking_score
8fym_C,af3,6,0,0.86,0.87,0.9836,0.8636,0.8743,0.9617,0.8657,0.9867,0.8907
8fym_C,af3,6,1,0.86,0.87,0.9831,0.8593,0.8709,0.9607,0.8616,0.9907,0.8916
8fym_C,af3,6,2,0.8,0.81,0.9833,0.7976,0.8057,0.9478,0.7992,0.9778,0.8292
8fym_C,af3,6,3,0.86,0.87,0.9838,0.8632,0.8747,0.962,0.8655,0.987,0.8905
8fym_C,af3,6,4,0.82,0.83,0.9824,0.8188,0.8311,0.9521,0.8213,0.9821,0.8513
8fym_C,af3,6,5,0.86,0.87,0.9833,0.8583,0.8696,0.9606,0.8606,0.9856,0.8856
8fym_C,af3,6,6,0.86,0.87,0.9832,0.858,0.8691,0.9604,0.8602,0.9854,0.8852
8fym_C,af3,6,7,0.86,0.87,0.9831,0.8588,0.8697,0.9604,0.861,0.9854,0.886
8fym_C,af3,6,8,0.86,0.87,0.9835,0.8554,0.8667,0.9601,0.8577,0.9801,0.8777
8fym_C,af3,6,9,0.86,0.87,0.9827,0.8553,0.8673,0.9596,0.8577,0.9846,0.8827
8fym_C,af3,7,0,0.85,0.86,0.9823,0.8465,0.8574,0.9573,0.8487,0.9823,0.8737
8fym_C,af3,7,1,0.85,0.86,0.9821,0.8476,0.857,0.9571,0.8495,0.9871,0.8795
8fym_C,af3,7,2,0.85,0.86,0.9824,0.8479,0.8579,0.9575,0.8499,0.9825,0.8749
8fym_C,af3,7,3,0.8,0.81,0.9811,0.8045,0.8133,0.9475,0.8063,0.9675,0.8263
8fym_C,af3,7,4,0.85,0.86,0.9827,0.8464,0.8563,0.9574,0.8484,0.9824,0.8734
8fym_C,af3,7,5,0.85,0.86,0.9827,0.8511,0.8606,0.9583,0.853,0.9883,0.883
8fym_C,af3,7,6,0.84,0.86,0.9824,0.8446,0.8559,0.9571,0.8469,0.9821,0.8719
8fym_C,af3,7,7,0.85,0.86,0.9824,0.848,0.8558,0.9571,0.8496,0.9871,0.8796
8fym_C,af3,7,8,0.85,0.86,0.9827,0.8499,0.8567,0.9575,0.8513,0.9825,0.8763
8fym_C,af3,7,9,0.85,0.86,0.9829,0.8509,0.8609,0.9585,0.8529,0.9885,0.8829
8fym_C,af3,8,0,0.85,0.86,0.9825,0.851,0.8629,0.9586,0.8534,0.9736,0.8684
8fym_C,af3,8,1,0.86,0.87,0.9827,0.8552,0.8674,0.9596,0.8576,0.9846,0.8826
8fym_C,af3,8,2,0.86,0.87,0.9833,0.8611,0.8723,0.9611,0.8633,0.9811,0.8833
8fym_C,af3,8,3,0.85,0.87,0.9826,0.8545,0.8659,0.9593,0.8568,0.9843,0.8818
8fym_C,af3,8,4,0.76,0.77,0.9835,0.7567,0.7663,0.9401,0.7586,0.9701,0.7886
8fym_C,af3,8,5,0.86,0.87,0.9827,0.8579,0.8676,0.9597,0.8598,0.9847,0.8848
8fym_C,af3,8,6,0.86,0.87,0.983,0.8565,0.8679,0.96,0.8588,0.985,0.8838
8fym_C,af3,8,7,0.79,0.8,0.9836,0.7924,0.8023,0.9473,0.7944,0.9623,0.8094
8fym_C,af3,8,8,0.75,0.75,0.9833,0.7483,0.7495,0.9365,0.7485,0.9615,0.7735
8fym_C,af3,8,9,0.86,0.87,0.9828,0.8585,0.8697,0.9602,0.8607,0.9802,0.8807
8fym_C,af3,9,0,0.86,0.87,0.9828,0.8552,0.8658,0.9594,0.8573,0.9894,0.8873
8fym_C,af3,9,1,0.86,0.87,0.9831,0.8576,0.8671,0.9599,0.8595,0.9849,0.8845
8fym_C,af3,9,2,0.85,0.86,0.9826,0.8486,0.859,0.9579,0.8507,0.9879,0.8807
8fym_C,af3,9,3,0.85,0.86,0.9822,0.8507,0.8612,0.958,0.8528,0.983,0.8778
8fym_C,af3,9,4,0.86,0.87,0.983,0.8563,0.8655,0.9595,0.8581,0.9895,0.8881
8fym_C,af3,9,5,0.86,0.87,0.9831,0.8581,0.8678,0.96,0.86,0.985,0.885
8fym_C,af3,9,6,0.85,0.86,0.9824,0.8482,0.8586,0.9576,0.8503,0.9876,0.8803
8fym_C,af3,9,7,0.85,0.86,0.9828,0.8545,0.8631,0.9589,0.8562,0.9789,0.8762
8fym_C,af3,9,8,0.85,0.86,0.9829,0.855,0.8639,0.9591,0.8568,0.9841,0.8818
8fym_C,af3,9,9,0.85,0.86,0.9821,0.8463,0.8561,0.9569,0.8483,0.9869,0.8783
8fym_C,af3,10,0,0.87,0.88,0.9835,0.8672,0.878,0.9624,0.8694,0.9874,0.8944
8fym_C,af3,10,1,0.86,0.87,0.9829,0.855,0.8671,0.9597,0.8574,0.9847,0.8824
8fym_C,af3,10,2,0.86,0.87,0.9827,0.8563,0.8682,0.9598,0.8587,0.9848,0.8837
8fym_C,af3,10,3,0.86,0.87,0.9831,0.8609,0.8722,0.9609,0.8632,0.9859,0.8882
8fym_C,af3,10,4,0.86,0.87,0.9829,0.8628,0.8741,0.9611,0.8651,0.9911,0.8951
8fym_C,af3,10,5,0.86,0.87,0.9828,0.8604,0.8718,0.9606,0.8627,0.9856,0.8877
8fym_C,af3,10,6,0.86,0.88,0.9834,0.8642,0.8753,0.9618,0.8664,0.9868,0.8914
8fym_C,af3,10,7,0.86,0.87,0.9825,0.8561,0.8679,0.9596,0.8585,0.9846,0.8835
8fym_C,af3,10,8,0.86,0.87,0.983,0.8581,0.8686,0.9601,0.8602,0.9801,0.8802
8fym_C,af3,10,9,0.85,0.86,0.9824,0.8519,0.8638,0.9587,0.8543,0.9787,0.8743
8fym_C,af3,42,0,0.86,0.87,0.9829,0.8579,0.8662,0.9596,0.8596,0.9846,0.8846
8fym_C,af3,42,1,0.86,0.87,0.9831,0.8554,0.8663,0.9597,0.8576,0.9897,0.8876
8fym_C,af3,42,2,0.86,0.87,0.9826,0.856,0.8683,0.9597,0.8585,0.9847,0.8835
8fym_C,af3,42,3,0.86,0.87,0.9825,0.8551,0.8661,0.9592,0.8573,0.9842,0.8823
8fym_C,af3,42,4,0.85,0.87,0.983,0.8547,0.8661,0.9596,0.857,0.9796,0.877
8fym_C,af3,42,5,0.87,0.88,0.9842,0.8668,0.8774,0.9628,0.8689,0.9828,0.8889
8fym_C,af3,42,6,0.86,0.87,0.9828,0.8575,0.8684,0.9599,0.8597,0.9849,0.8847
8fym_C,af3,42,7,0.86,0.87,0.9834,0.8609,0.8713,0.961,0.863,0.986,0.888
8fym_C,af3,42,8,0.85,0.86,0.9825,0.849,0.862,0.9584,0.8516,0.9834,0.8766
8fym_C,af3,42,9,0.87,0.88,0.9839,0.8707,0.8795,0.963,0.8725,0.988,0.8975
8fym_C,af3,777,0,0.85,0.86,0.9828,0.8514,0.8615,0.9585,0.8534,0.9885,0.8834
8fym_C,af3,777,1,0.85,0.86,0.9828,0.8467,0.8594,0.9581,0.8492,0.9781,0.8692
8fym_C,af3,777,2,0.85,0.86,0.9824,0.8492,0.8597,0.9579,0.8513,0.9879,0.8813
8fym_C,af3,777,3,0.85,0.86,0.9829,0.8521,0.8625,0.9588,0.8542,0.9838,0.8792
8fym_C,af3,777,4,0.84,0.86,0.9825,0.8441,0.8562,0.9572,0.8465,0.9822,0.8715
8fym_C,af3,777,5,0.82,0.84,0.9814,0.8236,0.8379,0.9527,0.8265,0.9827,0.8565
8fym_C,af3,777,6,0.85,0.86,0.9825,0.8458,0.8561,0.9572,0.8479,0.9772,0.8679
8fym_C,af3,777,7,0.85,0.86,0.9825,0.847,0.8551,0.957,0.8486,0.987,0.8786
8fym_C,af3,777,8,0.85,0.86,0.9827,0.8477,0.8578,0.9577,0.8497,0.9827,0.8747
8fym_C,af3,777,9,0.84,0.85,0.9822,0.8393,0.8503,0.9558,0.8415,0.9758,0.8615
8fym_C,af3,25107,0,0.84,0.86,0.9826,0.8445,0.8552,0.9571,0.8466,0.9871,0.8766
8fym_C,af3,25107,1,0.85,0.86,0.9825,0.849,0.858,0.9576,0.8508,0.9876,0.8808
8fym_C,af3,25107,2,0.85,0.86,0.9829,0.8504,0.8592,0.9582,0.8522,0.9832,0.8772
8fym_C,af3,25107,3,0.85,0.86,0.9826,0.8491,0.8593,0.9579,0.8511,0.9829,0.8761
8fym_C,af3,25107,4,0.84,0.85,0.9827,0.844,0.8542,0.957,0.846,0.987,0.876
8fym_C,af3,25107,5,0.84,0.85,0.9827,0.8425,0.8529,0.9567,0.8446,0.9867,0.8746
8fym_C,af3,25107,6,0.85,0.86,0.9826,0.851,0.8615,0.9584,0.8531,0.9834,0.8781
8fym_C,af3,25107,7,0.85,0.86,0.9829,0.8483,0.8591,0.9581,0.8505,0.9781,0.8705
8fym_C,af3,25107,8,0.85,0.86,0.9825,0.8478,0.8555,0.9571,0.8493,0.9821,0.8743
8fym_C,af3,25107,9,0.85,0.86,0.9828,0.849,0.8595,0.9581,0.8511,0.9881,0.8811
8fym_C,af3,91791,0,0.86,0.87,0.9836,0.8605,0.869,0.9607,0.8622,0.9857,0.8872
8fym_C,af3,91791,1,0.85,0.86,0.9831,0.8531,0.8646,0.9594,0.8554,0.9844,0.8804
8fym_C,af3,91791,2,0.85,0.86,0.9828,0.8497,0.8601,0.9583,0.8518,0.9883,0.8818
8fym_C,af3,91791,3,0.84,0.85,0.9824,0.8434,0.8549,0.9569,0.8457,0.9819,0.8707
8fym_C,af3,91791,4,0.77,0.78,0.9824,0.7726,0.7832,0.9426,0.7747,0.9726,0.8047
8fym_C,af3,91791,5,0.85,0.86,0.9828,0.8511,0.8616,0.9586,0.8532,0.9886,0.8832
8fym_C,af3,91791,6,0.85,0.86,0.9828,0.8513,0.8616,0.9586,0.8534,0.9886,0.8834
8fym_C,af3,91791,7,0.85,0.86,0.9826,0.8484,0.8589,0.9579,0.8505,0.9829,0.8755
8fym_C,af3,91791,8,0.85,0.86,0.9824,0.8461,0.8563,0.9572,0.8481,0.9872,0.8781
8fym_C,af3,91791,9,0.85,0.86,0.983,0.8534,0.8633,0.9591,0.8554,0.9841,0.8804
8fym_C,af3,34897,0,0.84,0.85,0.9818,0.8392,0.8521,0.9559,0.8418,0.9859,0.8718
8fym_C,af3,34897,1,0.85,0.86,0.9825,0.8464,0.8572,0.9574,0.8486,0.9874,0.8786
8fym_C,af3,34897,2,0.85,0.86,0.9822,0.8478,0.8583,0.9574,0.8499,0.9824,0.8749
8fym_C,af3,34897,3,0.85,0.86,0.9819,0.8471,0.8582,0.9572,0.8493,0.9772,0.8693
8fym_C,af3,34897,4,0.86,0.87,0.9831,0.8584,0.8676,0.96,0.8602,0.99,0.8902
8fym_C,af3,34897,5,0.85,0.86,0.9821,0.8499,0.8613,0.9579,0.8522,0.9779,0.8722
8fym_C,af3,34897,6,0.85,0.86,0.9821,0.848,0.859,0.9575,0.8502,0.9825,0.8752
8fym_C,af3,34897,7,0.85,0.86,0.9825,0.8465,0.8563,0.9573,0.8485,0.9873,0.8785
8fym_C,af3,34897,8,0.85,0.86,0.9823,0.8485,0.8597,0.9578,0.8507,0.9878,0.8807
8fym_C,af3,34897,9,0.85,0.86,0.9824,0.8503,0.8621,0.9583,0.8527,0.9883,0.8827
8fym_C,af3,9999,0,0.86,0.87,0.9829,0.8589,0.8687,0.9601,0.8609,0.9901,0.8909
8fym_C,af3,9999,1,0.86,0.87,0.9832,0.864,0.8728,0.9611,0.8658,0.9911,0.8958
8fym_C,af3,9999,2,0.86,0.87,0.9822,0.8553,0.866,0.959,0.8574,0.984,0.8824
8fym_C,af3,9999,3,0.86,0.87,0.9828,0.8596,0.8697,0.9602,0.8616,0.9852,0.8866
8fym_C,af3,9999,4,0.86,0.87,0.9826,0.8566,0.8662,0.9593,0.8585,0.9843,0.8835
8fym_C,af3,9999,5,0.76,0.76,0.9833,0.7554,0.7619,0.939,0.7567,0.969,0.7867
8fym_C,af3,9999,6,0.86,0.87,0.9826,0.8564,0.8657,0.9592,0.8583,0.9842,0.8833
8fym_C,af3,9999,7,0.86,0.87,0.9827,0.8575,0.8671,0.9596,0.8594,0.9896,0.8894
8fym_C,af3,9999,8,0.86,0.87,0.9827,0.8605,0.8698,0.9601,0.8624,0.9901,0.8924
8fym_C,af3,9999,9,0.86,0.87,0.9823,0.8582,0.8674,0.9593,0.86,0.9843,0.885
8fym_C,af3,100,0,0.85,0.86,0.9823,0.8536,0.8613,0.9581,0.8551,0.9831,0.8801
8fym_C,af3,100,1,0.85,0.86,0.9827,0.8544,0.8621,0.9586,0.8559,0.9786,0.8759
8fym_C,af3,100,2,0.86,0.87,0.9834,0.8568,0.8658,0.9599,0.8586,0.9899,0.8886
8fym_C,af3,100,3,0.85,0.86,0.9829,0.8481,0.8582,0.958,0.8501,0.983,0.8751
8fym_C,af3,100,4,0.85,0.86,0.9823,0.8533,0.8627,0.9584,0.8552,0.9834,0.8802
8fym_C,af3,100,5,0.85,0.86,0.9831,0.8534,0.8631,0.9591,0.8553,0.9891,0.8853
8fym_C,af3,100,6,0.85,0.86,0.983,0.8548,0.8645,0.9593,0.8567,0.9893,0.8867
8fym_C,af3,100,7,0.86,0.87,0.9833,0.8599,0.8681,0.9603,0.8615,0.9853,0.8865
8fym_C,af3,100,8,0.85,0.86,0.9826,0.8523,0.8618,0.9584,0.8542,0.9834,0.8792
8fym_C,af3,100,9,0.85,0.86,0.9822,0.8494,0.859,0.9576,0.8513,0.9826,0.8763
8fym_C,af3,52,0,0.83,0.84,0.9813,0.8291,0.8439,0.9538,0.8321,0.9788,0.8571
8fym_C,af3,52,1,0.75,0.76,0.9829,0.7497,0.7592,0.9382,0.7516,0.9682,0.7816
8fym_C,af3,52,2,0.82,0.84,0.9824,0.8229,0.8373,0.9534,0.8258,0.9834,0.8558
8fym_C,af3,52,3,0.83,0.84,0.9824,0.8265,0.842,0.9543,0.8296,0.9843,0.8596
8fym_C,af3,52,4,0.84,0.86,0.9821,0.8445,0.855,0.9567,0.8466,0.9817,0.8716
8fym_C,af3,52,5,0.84,0.85,0.9818,0.8353,0.8456,0.9546,0.8374,0.9746,0.8574
8fym_C,af3,52,6,0.84,0.85,0.982,0.84,0.8501,0.9556,0.842,0.9756,0.862
8fym_C,af3,52,7,0.84,0.85,0.9823,0.8371,0.847,0.9552,0.8391,0.9802,0.8641
8fym_C,af3,52,8,0.84,0.85,0.9821,0.8423,0.8536,0.9564,0.8446,0.9864,0.8746
8fym_C,af3,52,9,0.85,0.86,0.9824,0.8492,0.8589,0.9577,0.8511,0.9777,0.8711
8fym_C,af3,2025,0,0.8,0.81,0.9828,0.7989,0.8125,0.9487,0.8016,0.9687,0.8216
8fym_C,af3,2025,1,0.85,0.86,0.9828,0.8545,0.8617,0.9586,0.8559,0.9886,0.8859
8fym_C,af3,2025,2,0.85,0.86,0.9827,0.8541,0.8641,0.959,0.8561,0.984,0.8811
8fym_C,af3,2025,3,0.86,0.87,0.9828,0.8554,0.8652,0.9593,0.8574,0.9843,0.8824
8fym_C,af3,2025,4,0.86,0.87,0.9835,0.8576,0.8671,0.9602,0.8595,0.9752,0.8745
8fym_C,af3,2025,5,0.86,0.87,0.9841,0.8639,0.8733,0.9619,0.8658,0.9869,0.8908
8fym_C,af3,2025,6,0.86,0.86,0.9829,0.8562,0.8639,0.9591,0.8577,0.9841,0.8827
8fym_C,af3,2025,7,0.86,0.87,0.983,0.8575,0.8654,0.9595,0.8591,0.9795,0.8791
8fym_C,af3,2025,8,0.85,0.86,0.9825,0.8519,0.863,0.9586,0.8541,0.9886,0.8841
8fym_C,af3,2025,9,0.85,0.86,0.9829,0.8539,0.8634,0.959,0.8558,0.979,0.8758
8fym_C,af3,1000,0,0.76,0.77,0.984,0.7648,0.7681,0.9408,0.7655,0.9658,0.7905
8fym_C,af3,1000,1,0.86,0.87,0.9828,0.8564,0.8683,0.9599,0.8588,0.9849,0.8838
8fym_C,af3,1000,2,0.86,0.87,0.9834,0.8634,0.8734,0.9614,0.8654,0.9864,0.8904
8fym_C,af3,1000,3,0.86,0.87,0.9827,0.8584,0.8698,0.9601,0.8607,0.9851,0.8857
8fym_C,af3,1000,4,0.86,0.87,0.9828,0.8615,0.8717,0.9606,0.8635,0.9856,0.8885
8fym_C,af3,1000,5,0.86,0.87,0.9827,0.857,0.8687,0.9599,0.8593,0.9849,0.8843
8fym_C,af3,1000,6,0.87,0.88,0.9841,0.8728,0.8814,0.9636,0.8745,0.9886,0.8995
8fym_C,af3,1000,7,0.74,0.74,0.9847,0.7439,0.7427,0.9363,0.7437,0.9563,0.7637
8fym_C,af3,1000,8,0.86,0.87,0.9829,0.8605,0.871,0.9605,0.8626,0.9805,0.8826
8fym_C,af3,1000,9,0.86,0.87,0.983,0.8592,0.8708,0.9606,0.8615,0.9806,0.8815
8fyu_C,af3,1,0,0.89,0.93,0.9656,0.8938,0.9348,0.9594,0.902,0.9944,0.937
8fyu_C,af3,1,1,0.89,0.94,0.9649,0.8876,0.9371,0.9593,0.8975,0.9943,0.9325
8fyu_C,af3,1,2,0.89,0.93,0.9652,0.8922,0.9337,0.9589,0.9005,0.9939,0.9355
8fyu_C,af3,1,3,0.9,0.94,0.9652,0.8991,0.9375,0.9597,0.9068,0.9947,0.9418
8fyu_C,af3,1,4,0.9,0.94,0.9655,0.8951,0.9354,0.9595,0.9032,0.9945,0.9382
8fyu_C,af3,1,5,0.9,0.94,0.9659,0.8998,0.9359,0.9599,0.907,0.9949,0.942
8fyu_C,af3,1,6,0.89,0.93,0.9649,0.8945,0.9344,0.9588,0.9025,0.9938,0.9375
8fyu_C,af3,1,7,0.9,0.94,0.9653,0.8977,0.9367,0.9596,0.9055,0.9946,0.9405
8fyu_C,af3,1,8,0.89,0.93,0.9649,0.8941,0.9318,0.9583,0.9016,0.9933,0.9366
8fyu_C,af3,1,9,0.9,0.94,0.9649,0.8969,0.9356,0.959,0.9046,0.994,0.9396
8fyu_C,af3,2,0,0.9,0.94,0.9653,0.9003,0.9386,0.96,0.908,0.995,0.943
8fyu_C,af3,2,1,0.9,0.93,0.9652,0.8955,0.9342,0.959,0.9032,0.994,0.9382
8fyu_C,af3,2,2,0.9,0.94,0.966,0.8962,0.9355,0.9599,0.9041,0.9949,0.9391
8fyu_C,af3,2,3,0.9,0.94,0.9655,0.8992,0.9368,0.9598,0.9067,0.9948,0.9417
8fyu_C,af3,2,4,0.89,0.93,0.9652,0.8946,0.9349,0.9591,0.9027,0.9941,0.9377
8fyu_C,af3,2,5,0.89,0.93,0.9648,0.895,0.9348,0.9588,0.903,0.9938,0.938
8fyu_C,af3,2,6,0.89,0.94,0.9653,0.895,0.9357,0.9594,0.9031,0.9944,0.9381
8fyu_C,af3,2,7,0.89,0.93,0.9649,0.8933,0.9337,0.9587,0.9014,0.9937,0.9364
8fyu_C,af3,2,8,0.9,0.94,0.9655,0.898,0.936,0.9596,0.9056,0.9946,0.9406
8fyu_C,af3,2,9,0.9,0.94,0.9652,0.8967,0.9356,0.9593,0.9045,0.9943,0.9395
8fyu_C,af3,3,0,0.9,0.94,0.9651,0.896,0.9352,0.9591,0.9038,0.9941,0.9388
8fyu_C,af3,3,1,0.9,0.94,0.966,0.8984,0.9368,0.9602,0.9061,0.9952,0.9411
8fyu_C,af3,3,2,0.89,0.93,0.9649,0.8933,0.935,0.9589,0.9016,0.9939,0.9366
8fyu_C,af3,3,3,0.89,0.93,0.9658,0.894,0.934,0.9594,0.902,0.9944,0.937
8fyu_C,af3,3,4,0.9,0.93,0.9659,0.8959,0.9346,0.9596,0.9036,0.9946,0.9386
8fyu_C,af3,3,5,0.9,0.93,0.965,0.8956,0.9337,0.9587,0.9032,0.9937,0.9382
8fyu_C,af3,3,6,0.89,0.93,0.9645,0.8937,0.9344,0.9585,0.9018,0.9935,0.9368
8fyu_C,af3,3,7,0.9,0.94,0.9655,0.8952,0.9375,0.9599,0.9037,0.9949,0.9387
8fyu_C,af3,3,8,0.9,0.94,0.9655,0.8982,0.9371,0.9598,0.906,0.9948,0.941
8fyu_C,af3,3,9,0.9,0.94,0.9655,0.8978,0.9372,0.9598,0.9057,0.9948,0.9407
8fyu_C,af3,4,0,0.9,0.94,0.9656,0.8986,0.9381,0.9601,0.9065,0.9951,0.9415
8fyu_C,af3,4,1,0.9,0.93,0.9648,0.896,0.9348,0.9588,0.9038,0.9938,0.9388
8fyu_C,af3,4,2,0.89,0.93,0.9649,0.8894,0.9327,0.9585,0.8981,0.9935,0.9331
8fyu_C,af3,4,3,0.9,0.94,0.9645,0.8967,0.9351,0.9586,0.9044,0.9936,0.9394
8fyu_C,af3,4,4,0.9,0.93,0.9652,0.8952,0.9346,0.9591,0.9031,0.9941,0.9381
8fyu_C,af3,4,5,0.89,0.93,0.9651,0.8892,0.9343,0.9589,0.8982,0.9939,0.9332
8fyu_C,af3,4,6,0.89,0.93,0.9643,0.8939,0.9334,0.9581,0.9018,0.9931,0.9368
8fyu_C,af3,4,7,0.89,0.93,0.9648,0.8912,0.9322,0.9583,0.8994,0.9933,0.9344
8fyu_C,af3,4,8,0.9,0.94,0.9657,0.8969,0.9356,0.9597,0.9046,0.9947,0.9396
8fyu_C,af3,4,9,0.89,0.93,0.9645,0.891,0.9336,0.9583,0.8995,0.9933,0.9345
8fyu_C,af3,5,0,0.89,0.93,0.9652,0.8938,0.9333,0.9588,0.9017,0.9938,0.9367
8fyu_C,af3,5,1,0.9,0.94,0.9658,0.8969,0.9355,0.9597,0.9046,0.9947,0.9396
8fyu_C,af3,5,2,0.9,0.94,0.9658,0.8971,0.9362,0.9599,0.9049,0.9949,0.9399
8fyu_C,af3,5,3,0.9,0.94,0.9656,0.8991,0.9379,0.9601,0.9069,0.9951,0.9419
8fyu_C,af3,5,4,0.89,0.94,0.9654,0.8937,0.9352,0.9594,0.902,0.9944,0.937
8fyu_C,af3,5,5,0.9,0.93,0.9655,0.897,0.935,0.9594,0.9046,0.9944,0.9396
8fyu_C,af3,5,6,0.9,0.94,0.965,0.8965,0.9355,0.9591,0.9043,0.9941,0.9393
8fyu_C,af3,5,7,0.89,0.94,0.9654,0.8942,0.9352,0.9594,0.9024,0.9944,0.9374
8fyu_C,af3,5,8,0.89,0.93,0.9653,0.8944,0.9347,0.9592,0.9025,0.9942,0.9375
8fyu_C,af3,5,9,0.89,0.93,0.9649,0.8932,0.9332,0.9586,0.9012,0.9936,0.9362
8fyu_C,af3,6,0,0.88,0.93,0.9645,0.8847,0.9339,0.9584,0.8945,0.9934,0.9295
8fyu_C,af3,6,1,0.89,0.94,0.9654,0.8939,0.9384,0.96,0.9028,0.995,0.9378
8fyu_C,af3,6,2,0.9,0.94,0.9654,0.8995,0.9369,0.9597,0.907,0.9947,0.942
8fyu_C,af3,6,3,0.9,0.94,0.9654,0.897,0.936,0.9595,0.9048,0.9945,0.9398
8fyu_C,af3,6,4,0.89,0.93,0.965,0.8927,0.9343,0.9589,0.901,0.9939,0.936
8fyu_C,af3,6,5,0.89,0.93,0.9648,0.891,0.9306,0.958,0.8989,0.993,0.9339
8fyu_C,af3,6,6,0.9,0.94,0.9658,0.8959,0.9353,0.9597,0.9038,0.9947,0.9388
8fyu_C,af3,6,7,0.89,0.93,0.9646,0.889,0.934,0.9585,0.898,0.9935,0.933
8fyu_C,af3,6,8,0.9,0.94,0.9651,0.8953,0.9352,0.9591,0.9033,0.9941,0.9383
8fyu_C,af3,6,9,0.9,0.94,0.965,0.8955,0.9355,0.9591,0.9035,0.9941,0.9385
8fyu_C,af3,7,0,0.9,0.94,0.9651,0.8977,0.9368,0.9594,0.9055,0.9944,0.9405
8fyu_C,af3,7,1,0.89,0.94,0.9652,0.892,0.9355,0.9593,0.9007,0.9943,0.9357
8fyu_C,af3,7,2,0.89,0.93,0.9641,0.8922,0.9337,0.958,0.9005,0.993,0.9355
8fyu_C,af3,7,3,0.89,0.93,0.9646,0.8921,0.9345,0.9586,0.9006,0.9936,0.9356
8fyu_C,af3,7,4,0.9,0.94,0.9649,0.8951,0.9354,0.959,0.9032,0.994,0.9382
8fyu_C,af3,7,5,0.89,0.93,0.9649,0.8936,0.9347,0.9589,0.9018,0.9939,0.9368
8fyu_C,af3,7,6,0.9,0.94,0.9653,0.8954,0.9361,0.9595,0.9035,0.9945,0.9385
8fyu_C,af3,7,7,0.9,0.94,0.9664,0.9012,0.9387,0.9609,0.9087,0.9959,0.9437
8fyu_C,af3,7,8,0.9,0.94,0.9655,0.8957,0.9359,0.9596,0.9037,0.9946,0.9387
8fyu_C,af3,7,9,0.89,0.94,0.9652,0.8949,0.9362,0.9594,0.9032,0.9944,0.9382
8fyu_C,af3,8,0,0.89,0.94,0.9653,0.8942,0.935,0.9592,0.9024,0.9942,0.9374
8fyu_C,af3,8,1,0.9,0.94,0.9654,0.8972,0.9368,0.9597,0.9051,0.9947,0.9401
8fyu_C,af3,8,2,0.89,0.94,0.9653,0.8949,0.9359,0.9594,0.9031,0.9944,0.9381
8fyu_C,af3,8,3,0.9,0.93,0.9647,0.8953,0.9341,0.9586,0.9031,0.9936,0.9381
8fyu_C,af3,8,4,0.89,0.93,0.9645,0.892,0.9331,0.9582,0.9002,0.9932,0.9352
8fyu_C,af3,8,5,0.89,0.94,0.9658,0.8938,0.9354,0.9597,0.9021,0.9947,0.9371
8fyu_C,af3,8,6,0.89,0.94,0.9654,0.8946,0.9351,0.9593,0.9027,0.9943,0.9377
8fyu_C,af3,8,7,0.89,0.93,0.9645,0.8922,0.9336,0.9583,0.9005,0.9933,0.9355
8fyu_C,af3,8,8,0.89,0.94,0.9645,0.8941,0.9357,0.9587,0.9024,0.9937,0.9374
8fyu_C,af3,8,9,0.9,0.94,0.9656,0.9003,0.9388,0.9602,0.908,0.9952,0.943
8fyu_C,af3,9,0,0.89,0.93,0.9647,0.8936,0.9344,0.9586,0.9018,0.9936,0.9368
8fyu_C,af3,9,1,0.88,0.93,0.9633,0.885,0.9328,0.9572,0.8946,0.9922,0.9296
8fyu_C,af3,9,2,0.89,0.93,0.965,0.8948,0.9346,0.9589,0.9028,0.9939,0.9378
8fyu_C,af3,9,3,0.89,0.93,0.9645,0.8902,0.9323,0.9581,0.8986,0.9931,0.9336
8fyu_C,af3,9,4,0.9,0.94,0.9653,0.897,0.9375,0.9597,0.9051,0.9947,0.9401
8fyu_C,af3,9,5,0.89,0.93,0.9641,0.8895,0.9335,0.958,0.8983,0.993,0.9333
8fyu_C,af3,9,6,0.9,0.94,0.965,0.896,0.936,0.9592,0.904,0.9942,0.939
8fyu_C,af3,9,7,0.89,0.93,0.9658,0.8948,0.9345,0.9595,0.9027,0.9945,0.9377
8fyu_C,af3,9,8,0.89,0.93,0.9651,0.894,0.9345,0.959,0.9021,0.994,0.9371
8fyu_C,af3,9,9,0.9,0.94,0.9659,0.8964,0.9357,0.9599,0.9043,0.9949,0.9393
8fyu_C,af3,10,0,0.9,0.94,0.9656,0.8987,0.9369,0.9599,0.9063,0.9949,0.9413
8fyu_C,af3,10,1,0.9,0.94,0.9655,0.9002,0.9377,0.9599,0.9077,0.9949,0.9427
8fyu_C,af3,10,2,0.9,0.94,0.9657,0.8979,0.9362,0.9598,0.9056,0.9948,0.9406
8fyu_C,af3,10,3,0.9,0.94,0.9654,0.8986,0.9358,0.9595,0.906,0.9945,0.941
8fyu_C,af3,10,4,0.89,0.93,0.9657,0.8946,0.9343,0.9594,0.9025,0.9944,0.9375
8fyu_C,af3,10,5,0.9,0.94,0.9658,0.8972,0.9364,0.9599,0.905,0.9949,0.94
8fyu_C,af3,10,6,0.9,0.94,0.9664,0.8986,0.9374,0.9606,0.9064,0.9956,0.9414
8fyu_C,af3,10,7,0.9,0.93,0.965,0.8953,0.9343,0.9589,0.9031,0.9939,0.9381
